AnimalID,LABID.x,Duplicate1,Duplicate2,Duplicate3,Herd,all.2021.data.herds,SEX,HAP,mito.haps,USE,GTseq.stratum,Optimization.sample,Main.run,Latitude,Longitude,YR,SOURCE,Contact,Notes,Permission.requested,Permission.received,Photo.Need.permission,Photo.Have.permission,LABID.y,prod,val,MS43,MS45,MS51,MS54,times.run,genos.10readsMin,genos.20readsMin,Include on 3rd MiSeq run
196792,196792,NA,NA,NA,NA,SMX,M,F3,NA,CCES,SMX,NA,x,36.7696,-121.855,2018,BIOPSY-CASCADIA,John,NA,3-Nov-21,"Yes, collaborator",NA,Katherina,z0196792,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2,301,282,
195726,195726,195744,NA,NA,NA,CentAm,M,E1_E11,NA,CCES,CentAm,x,x,43.7039,-124.4392,2018,BIOPSY-SWFSC-CCES,Jeff,NA,2-Nov-21,2-Nov-21,NA,Nico,z0195726,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,2,302,269,
196739,196739,NA,NA,NA,NA,MnMx-CA/OR/WA/SBC,M,E1_E11,NA,CCES,MnMx-CA/OR/WA/SBC,NA,x,37.4949,-122.6479,2018,BIOPSY-SWFSC-CCES,Jeff,NA,2-Nov-21,2-Nov-21,NA,"Nico, FIBB",z0196739,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,2,303,267,
43475,43475,43479,NA,NA,NA,MnMx-SEAK,M,Aplus,NA,NA,MnMx-SEAK,NA,x,56.583333,-134.45,2004,BIOPSY-SWFSC-SPLASH,Jay,NA,2-Nov-21,3-Nov-21,NA,Jorge,z0043475,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,4,303,268,
45342,45342,NA,NA,NA,MixMB,CentAm,F,E1,MnMito08,mito,CentAm,NA,x,37.266666,-122.6,2004,BIOPSY-CASCADIA,John,NA,3-Nov-21,"Yes, collaborator",NA,"Nico, FIBB",z0045342,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2,304,283,
195667,195667,NA,NA,NA,NA,NA,M,Aminus,NA,CCES,NA,NA,x,47.9556,-125.5388,2018,BIOPSY-SWFSC-CCES,Jeff,NA,2-Nov-21,2-Nov-21,NA,NA - no winter photo,z0195667,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,3,304,282,
196804,196804,NA,NA,NA,NA,CentAm,M,E1_E11,NA,CCES,CentAm,NA,x,36.8003,-121.8467,2018,BIOPSY-CASCADIA,John,NA,3-Nov-21,"Yes, collaborator","Erin Falcone, Frank Garita Alp√≠zar",NA,z0196804,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2,305,276,
47562,47562,NA,NA,NA,NA,HI-GOA,M,Aplus,NA,HI.nonSEAK,HI-GOA,x,x,55.05,-160.333333,2004,BIOPSY-SPLASH-UAF,Bree Wittteveen,NA,3-Nov-21,3-Nov-21,NA,SPLASH match,z0047562,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,2,305,279,
41494,41494,NA,NA,NA,NA,HI-SEAK/NBC,F,Aminus,NA,NA,HI-SEAK/NBC,NA,x,58.266666,-135.866666,2004,BIOPSY-UAS-STRALEY,Jan Straley,NA,NA,"Yes, collaborator",NA,PWF,z0041494,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,2,305,286,
196809,196809,NA,NA,NA,NA,MnMx-CA/OR/WA/SBC,F,F2,NA,CCES,MnMx-CA/OR/WA/SBC,NA,x,35.3721,-120.8974,2018,BIOPSY-CASCADIA,John,NA,3-Nov-21,"Yes, collaborator",NA,FIBB,z0196809,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,2,305,277,
196738,196738,NA,NA,NA,NA,NA,M,E5,NA,CCES,NA,NA,x,37.4979,-122.645,2018,BIOPSY-SWFSC-CCES,Jeff,NA,2-Nov-21,2-Nov-21,NA,NA - no winter photo,z0196738,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2,305,270,
29865,29865,NA,NA,NA,MixMB,MnMx-CA/OR/WA/SBC,M,E7,MnMito26,mito,MnMx-CA/OR/WA/SBC,NA,x,34.15,-120.266666,2002,BIOPSY-CASCADIA,John,NA,3-Nov-21,"Yes, collaborator",NA,Cascadia match pre-HW,z0029865,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,2,306,281,
29846,29846,NA,NA,NA,NA,CentAm,M,E5,NA,NA,CentAm,NA,x,38.25,-123.366666,2002,BIOPSY-CASCADIA,John,NA,3-Nov-21,"Yes, collaborator",NA,Nico,z0029846,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2,307,281,
53024,53024,NA,NA,NA,NA,HI-SEAK,M,Aminus,NA,HI-SEAK,HI-SEAK,x,x,53.8,-133.233333,2004,BIOPSY-CANADA-SPLASH,Thomas Doniol-Valcroze,NA,NA,"Yes, collaborator",NA,Chris Gabriele,z0053024,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,2,307,282,
43491,43491,NA,NA,NA,NA,HI-SEAK/NBC,F,Aplus,NA,NA,HI-SEAK/NBC,NA,x,57.116666,-134.683333,2004,BIOPSY-SWFSC-SPLASH,Jay,NA,2-Nov-21,3-Nov-21,NA,[no name] Displayed with permission from [**SPLASH project**],z0043491,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,2,307,284,
44017,44017,NA,NA,NA,NA,HI-SEAK/NBC,M,Aminus,NA,NA,HI-SEAK/NBC,NA,x,57.883333,-136.716666,2004,BIOPSY-SWFSC-SPLASH,Jay,NA,2-Nov-21,3-Nov-21,NA,PWF,z0044017,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,2,307,285,
41465,41465,NA,NA,NA,NA,HI-SEAK/NBC,F,Aplus,NA,NA,HI-SEAK/NBC,NA,x,57,-135.566666,2004,BIOPSY-UAS-STRALEY,Jan Straley,NA,NA,"Yes, collaborator",NA,Chris Gabriele,z0041465,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,2,308,276,
44064,44064,NA,NA,NA,NA,HI-SEAK/NBC,M,Aminus,NA,NA,HI-SEAK/NBC,NA,x,56.983333,-134.066666,2004,BIOPSY-SWFSC-SPLASH,Jay,NA,2-Nov-21,3-Nov-21,NA,PWF,z0044064,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,2,308,281,
53090,53090,NA,NA,NA,NA,MnMx-SEAK,M,Aplus,NA,MnMx-SEAK,MnMx-SEAK,x,x,53.166666,-129.083333,2004,BIOPSY-CANADA-SPLASH,Thomas Doniol-Valcroze,NA,NA,"Yes, collaborator",NA,FIBB,z0053090,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,2,308,289,
187906,187906,NA,NA,NA,NA,CentAm,F,Aminus,NA,NA,CentAm,NA,x,37.6087,-123.0883,2017,BIOPSY-CASCADIA,John,NA,3-Nov-21,"Yes, collaborator",NA,FIBB,z0187906,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2,309,292,
43940,43940,NA,NA,NA,NA,HI-GOA,F,Aplus,NA,HI.nonSEAK,HI-GOA,NA,x,55.833333,-155.3,2004,BIOPSY-SWFSC-SPLASH,Jay,NA,2-Nov-21,3-Nov-21,NA,SPLASH match,z0043940,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,2,309,293,
44019,44019,NA,NA,NA,NA,HI-SEAK/NBC,F,Aplus,NA,NA,HI-SEAK/NBC,NA,x,57.883333,-136.716666,2004,BIOPSY-SWFSC-SPLASH,Jay,NA,2-Nov-21,3-Nov-21,NA,PWF,z0044019,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,2,309,278,
196708,196708,NA,NA,NA,NA,NA,M,F2,NA,CCES,NA,NA,x,36.8076,-121.8024,2018,BIOPSY-CASCADIA,John,NA,3-Nov-21,"Yes, collaborator",NA,NA - no winter photo,z0196708,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2,309,283,
56392,56392,NA,NA,NA,CentAm,CentAm,M,E13,MnMito16,mito,CentAm,NA,x,8.666666,-83.716666,2005,BIOPSY-COSTA RICA-SPLASH,John,NA,3-Nov-21,"Yes, collaborator",NA,NA - collected in CentAm,z0056392,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,4,310,287,
178348,178348,NA,NA,NA,NA,CentAm,M,E1,NA,NA,CentAm,NA,x,37.538333,-122.579833,2016,BIOPSY-CASCADIA,John,NA,3-Nov-21,"Yes, collaborator",NA,FIBB,z0178348,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2,310,285,
53083,53083,NA,NA,NA,NA,HI-SEAK,M,Aminus,NA,HI-SEAK,HI-SEAK,x,x,52.55,-131.166666,2004,BIOPSY-CANADA-SPLASH,Thomas Doniol-Valcroze,NA,NA,"Yes, collaborator",NA,Chris Gabriele,z0053083,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,2,310,285,
12702,12702,NA,NA,NA,RevMex,Rev,M,Aminus,MnMito02,mito,Rev,x,x,48.433333,-125.5,1998,BIOPSY-CASCADIA,John,NA,3-Nov-21,"Yes, collaborator",NA,Cascadia match pre-HW,z0012702,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,2,310,294,
40513,40513,NA,NA,NA,NA,MnMx-SEAK,M,Aminus,NA,NA,MnMx-SEAK,NA,x,57.016666,-135.533333,2003,BIOPSY-UAS-STRALEY,Jan Straley,NA,NA,"Yes, collaborator",NA,FIBB,z0040513,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,4,311,269,
53102,53102,NA,NA,NA,NA,HI-SEAK,F,Aplus,NA,HI-SEAK,HI-SEAK,x,x,54.25,-132.95,2005,BIOPSY-CANADA-SPLASH,Thomas Doniol-Valcroze,NA,NA,"Yes, collaborator",NA,Chris Gabriele,z0053102,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,2,312,295,
195728,195728,NA,NA,NA,NA,MnMx-CA/OR/WA/SBC,F,F2,NA,CCES,MnMx-CA/OR/WA/SBC,NA,x,43.7082,-124.4312,2018,BIOPSY-SWFSC-CCES,Jeff,NA,2-Nov-21,2-Nov-21,NA,Nico,z0195728,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,2,312,282,
56386,56386,NA,NA,NA,CentAm,CentAm,M,F2,MnMito34,mito,CentAm,NA,x,9.133333,-83.766666,2005,SLOUGHED-COSTA RICA-SPLASH,John,NA,3-Nov-21,"Yes, collaborator",NA,NA - collected in CentAm,z0056386,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2,313,299,
41522,41522,45761,NA,NA,NA,HI-SEAK/NBC,M,Aminus,NA,NA,HI-SEAK/NBC,NA,x,57.566666,-135.383333,2004,BIOPSY-UAS-STRALEY,Jan Straley,NA,NA,"Yes, collaborator",NA,PWF,z0041522,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,2,313,271,
187851,187851,195724,NA,NA,NA,MnMx-CA/OR/WA/SBC,M,E4,NA,CCES,MnMx-CA/OR/WA/SBC,NA,x,43.0847,-124.6251,2017,BIOPSY-CASCADIA,NA,NA,NA,NA,NA,Nico,z0195724,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,2,313,294,
196800,196800,NA,NA,NA,NA,NA,M,E5,NA,CCES,NA,NA,x,36.796,-121.8255,2018,BIOPSY-CASCADIA,John,NA,3-Nov-21,"Yes, collaborator",NA,NA - no winter photo,z0196800,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2,313,278,
196691,196691,NA,NA,NA,Shemisphere,Shemisphere,M,SP90,MnMito50N,mito,Shemisphere,NA,x,NA,NA,2014,BIOPSY-BAKER,Scott,NA,2-Nov-21,8-Nov-21,NA,Cascadia match pre-HW,z0196691,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,2,313,297,
38417,174005,38417,NA,NA,NA,HI-SEAK/NBC,M,Aminus,NA,NA,HI-SEAK/NBC,NA,x,58.444937,-135.926278,2015,SLOUGHED-AK-GBNP,Chris Gabriele,NA,NA,"Yes, collaborator",NA,PWF,z0174005,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,2,314,297,
195651,195651,NA,NA,NA,NA,NA,M,Aplus,NA,CCES,NA,NA,x,48.4645,-125.0154,2018,BIOPSY-SWFSC-CCES,Jeff,NA,2-Nov-21,2-Nov-21,NA,NA - no winter photo,z0195651,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,3,314,293,
196770,196770,NA,NA,NA,NA,NA,M,F2,NA,CCES,NA,NA,x,37.6035,-122.8152,2018,BIOPSY-SWFSC-CCES,Jeff,NA,2-Nov-21,2-Nov-21,NA,NA - no winter photo,z0196770,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2,314,297,
56393,56393,NA,NA,NA,CentAm,CentAm,F,E1,MnMito09,mito,CentAm,NA,x,10.583333,-85.716666,2005,BIOPSY-COSTA RICA-SPLASH,John,NA,3-Nov-21,"Yes, collaborator",NA,NA - collected in CentAm,z0056393,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2,315,297,
53100,53100,NA,NA,NA,NA,HI-SEAK,M,Aplus,NA,HI-SEAK,HI-SEAK,x,x,54.25,-133.183333,2005,BIOPSY-CANADA-SPLASH,Thomas Doniol-Valcroze,NA,NA,"Yes, collaborator",NA,Chris Gabriele,z0053100,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,4,315,300,
195718,195718,195719,NA,NA,NA,MnMx-CA/OR/WA/SBC,M,E7,NA,CCES,MnMx-CA/OR/WA/SBC,NA,x,43.784,-124.4622,2018,BIOPSY-SWFSC-CCES,Jeff,NA,2-Nov-21,2-Nov-21,NA,Nico,z0195718,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,2,315,282,
196886,196886,NA,NA,NA,NA,NA,M,Aminus,NA,CCES,NA,NA,x,40.9481,-124.4032,2018,BIOPSY-SWFSC-CCES,Jeff,NA,2-Nov-21,2-Nov-21,NA,NA - no winter photo,z0196886,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2,315,283,
40961,40961,NA,NA,NA,NA,HI-AI.Ber,M,Aminus,NA,HI.nonSEAK,HI-AI.Ber,NA,x,20.916666,-156.75,2004,BIOPSY-HIHWNMS,Dave Mattila,NA,NA,NA,NA,SPLASH match,z0040961,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,2,316,287,
40275,40275,NA,NA,NA,NA,HI-GOA,F,Aminus,NA,HI.nonSEAK,HI-GOA,NA,x,20.85,-156.716666,2004,BIOPSY-HIHWNMS,Dave Mattila,NA,NA,NA,NA,SPLASH match,z0040275,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,2,316,297,
41527,41527,NA,NA,NA,NA,HI-SEAK/NBC,M,Aminus,NA,NA,HI-SEAK/NBC,NA,x,57.9,-136.583333,2004,BIOPSY-UAS-STRALEY,Jan Straley,NA,NA,"Yes, collaborator",NA,PWF,z0041527,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,2,316,275,
43504,43504,NA,NA,NA,NA,HI-SEAK/NBC,M,E2,NA,NA,HI-SEAK/NBC,NA,x,58.15,-137.183333,2004,BIOPSY-SWFSC-SPLASH,Jay,NA,2-Nov-21,3-Nov-21,NA,Dan Salden-PUBLIC,z0043504,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,2,316,302,
196721,196721,NA,NA,NA,NA,NA,M,Aplus,NA,CCES,NA,NA,x,38.2542,-123.2624,2018,BIOPSY-SWFSC-CCES,Jeff,NA,2-Nov-21,2-Nov-21,NA,NA - no winter photo,z0196721,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2,316,294,
55912,55912,NA,NA,NA,NA,REV-WGOA/NGOA,M,E3,NA,NA,REV-WGOA/NGOA,NA,x,18.716666,-110.9,2004,BIOPSY-MEXICO-SPLASH,NA,Added Nov 29,NA,NA,NA,SPLASH match,z0055912,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,2,316,304,
75696,75696,NA,NA,NA,Shemisphere,Shemisphere,F,H37,MnMito47,mito,Shemisphere,x,x,-0.783333,-90.1,2005,GALAPAGOS-PALACIOS,Daniel Palacios,NA,3-Nov-21,3-Nov-21,NA,Cascadia match pre-HW,z0075696,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,4,316,304,
51404,51404,NA,NA,NA,NA,SMX,F,E1,NA,NA,SMX,NA,x,48,-124.816666,2005,BIOPSY-SWFSC-CSCAPE,Karin,"Added Nov 29; low concentration, but ended up with enough after drying down",NA,NA,NA,FIBB,z0051404,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2,316,298,
101084,101084,NA,NA,NA,CentAm,CentAm,M,F2,MnMito29,mito,CentAm,NA,x,35.266666,-120.95,2010,BIOPSY-CASCADIA,John,NA,3-Nov-21,"Yes, collaborator",NA,Cascadia match pre-HW,z0101084,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2,317,301,
41480,41480,NA,NA,NA,NA,HI-SEAK/NBC,F,Aplus,NA,NA,HI-SEAK/NBC,NA,x,57.15,-135.8,2004,BIOPSY-UAS-STRALEY,Jan Straley,NA,NA,"Yes, collaborator",NA,Chris Gabriele,z0041480,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,2,318,294,
51885,51885,51958,NA,NA,Baja,MnMx-CA/OR/WA/SBC,M,Aplus,MnMito04,mito,MnMx-CA/OR/WA/SBC,NA,x,47.933333,-125.133333,2005,BIOPSY-CASCADIA,John,NA,3-Nov-21,"Yes, collaborator",NA,"Nico, FIBB",z0051885,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,2,318,299,
196830,196830,NA,NA,NA,NA,NA,F,E1_E11,NA,CCES,NA,NA,x,36.8,-121.8158,2018,BIOPSY-CASCADIA,John,NA,3-Nov-21,"Yes, collaborator",NA,NA - no winter photo,z0196830,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2,318,294,
53843,53843,NA,NA,NA,CentAm,CentAm,F,F2,MnMito32,mito,CentAm,NA,x,12.583333,-87.416666,2006,BIOPSY-NICARAGUA-SPLASH,John,NA,3-Nov-21,"Yes, collaborator",NA,NA - collected in CentAm,z0053843,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2,319,306,
53040,53040,NA,NA,NA,NA,HI-SEAK,F,E2,NA,HI-SEAK,HI-SEAK,x,x,54.183333,-132.883333,2004,BIOPSY-CANADA-SPLASH,Thomas Doniol-Valcroze,NA,NA,"Yes, collaborator",NA,Chris Gabriele,z0053040,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,2,319,308,
187847,187847,195731,NA,NA,NA,MnMx-CA/OR/WA/SBC,M,F2,NA,CCES,MnMx-CA/OR/WA/SBC,NA,x,42.8413,-124.7664,2017,BIOPSY-CASCADIA,NA,NA,NA,NA,NA,Nico,z0195731,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,2,319,295,
195701,195701,NA,NA,NA,NA,MnMx-CA/OR/WA/SBC,F,E1_E11,NA,CCES,MnMx-CA/OR/WA/SBC,x,x,43.7122,-124.3731,2018,BIOPSY-SWFSC-CCES,Jeff,NA,2-Nov-21,2-Nov-21,NA,Manuel P√©rez Castillo-PUBLIC,z0195701,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,2,319,298,
175953,175953,178304,197658,NA,NA,SMX,M,F2,NA,CCES,SMX,NA,x,36.8227,-121.8694,2015,BIOPSY-CASCADIA,John,NA,NA,NA,NA,Katherina,z0197658,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2,319,313,
196795,196795,NA,NA,NA,NA,SMX,M,F2,NA,CCES,SMX,NA,x,36.771,-121.861,2018,BIOPSY-CASCADIA,John,NA,3-Nov-21,"Yes, collaborator",NA,Katherina,z0196795,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2,319,308,
53844,53844,NA,NA,NA,CentAm,CentAm,M,F2,MnMito29,mito,CentAm,NA,x,12.833333,-87.683333,2006,BIOPSY-NICARAGUA-SPLASH,John,NA,3-Nov-21,"Yes, collaborator",NA,NA - collected in CentAm,z0053844,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2,320,296,
41115,41115,NA,NA,NA,NA,HI-SEAK/NBC,M,Aminus,NA,NA,HI-SEAK/NBC,NA,x,20.033333,-155.833333,2004,BIOPSY-HIHWNMS,NA,bonus,NA,NA,NA,"Wintering ground photo was from SPLASH, matched to non-SPLASH photo taken by Jan/Chris/Janet",z0041115,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,2,320,308,
45405,45405,NA,NA,NA,MMex,MnMx-CA/OR/WA/SBC,M,E6,MnMito25,mito,MnMx-CA/OR/WA/SBC,NA,x,41.416666,-124.483333,2004,CASCADIA RESEARCH,John,NA,3-Nov-21,"Yes, collaborator",NA,Cascadia match pre-HW,z0045405,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,3,320,309,
53054,53054,NA,NA,NA,MixMB.WA,MnMx-CA/OR/WA/SBC,F,Aplus,MnMito03,mito,MnMx-CA/OR/WA/SBC,NA,x,48.5,-125.416666,2004,BIOPSY-CANADA-SPLASH,Thomas Doniol-Valcroze,NA,NA,"Yes, collaborator",NA,Cascadia match pre-HW,z0053054,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,2,320,306,
196737,196737,NA,NA,NA,NA,NA,F,E1_E11,NA,CCES,NA,NA,x,37.6549,-122.751,2018,BIOPSY-SWFSC-CCES,Jeff,NA,2-Nov-21,2-Nov-21,NA,NA - no winter photo,z0196737,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2,320,311,
196750,196750,NA,NA,NA,NA,NA,F,E1_E11,NA,CCES,NA,NA,x,37.6458,-122.666,2018,BIOPSY-SWFSC-CCES,Jeff,NA,2-Nov-21,2-Nov-21,NA,NA - no winter photo,z0196750,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2,320,305,
55971,55971,NA,NA,NA,NA,REV-WGOA/NGOA,F,Aplus,NA,NA,REV-WGOA/NGOA,NA,x,NA,NA,NA,BIOPSY-MEXICO-SPLASH,Jorge,NA,3-Nov-21,3-Nov-21,NA,SPLASH match,z0055971,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,2,320,301,
55977,55977,NA,NA,NA,NA,REV-WGOA/NGOA,M,A3,NA,NA,REV-WGOA/NGOA,NA,x,NA,NA,NA,BIOPSY-MEXICO-SPLASH,Jorge,NA,3-Nov-21,3-Nov-21,NA,SPLASH match,z0055977,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,2,320,306,
16576,16576,51899,178335,NA,MixSM,SMX,M,A3,MnMito01,mito,SMX,NA,x,34.25,-120,1999,SLOUGHED-CASCADIA,John,NA,3-Nov-21,"Yes, collaborator",NA,"Nico, FIBB",z0051899,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2,320,306,
45333,45333,NA,NA,NA,NA,CentAm,F,F2,NA,NA,CentAm,NA,x,35.166666,-120.966666,2004,BIOPSY-CASCADIA,NA,Added Nov 24,NA,NA,NA,WW Cabo,z0045333,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2,321,307,
45337,45337,45360,45369,NA,NA,CentAm,M,F2,NA,NA,CentAm,NA,x,34.85,-120.75,2004,BIOPSY-CASCADIA,John,NA,NA,"Yes, collaborator",NA,Katherina,z0045337,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2,321,310,
43876,43876,NA,NA,NA,NA,HI-AI.Ber,M,E1,NA,HI.nonSEAK,HI-AI.Ber,NA,x,54.433333,-166.466666,2004,BIOPSY-SWFSC-SPLASH,Jay,NA,2-Nov-21,3-Nov-21,NA,SPLASH match,z0043876,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,2,321,304,
56059,56059,NA,NA,NA,NA,MnMx-Baker,M,E1,NA,NA,MnMx-Baker,NA,x,20.683333,-105.433333,2004,BIOPSY-MEXICO-SPLASH,NA,bonus,NA,NA,NA,NA - no herd assigned,z0056059,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,2,321,299,
196740,196740,NA,NA,NA,NA,MnMx-CA/OR/WA/SBC,F,E13,NA,CCES,MnMx-CA/OR/WA/SBC,x,x,37.4946,-122.687,2018,BIOPSY-SWFSC-CCES,Jeff,NA,2-Nov-21,2-Nov-21,NA,Nico,z0196740,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,2,321,292,
195729,195729,NA,NA,NA,NA,NA,F,Aplus,NA,CCES,NA,NA,x,43.6539,-124.4428,2018,BIOPSY-SWFSC-CCES,Jeff,NA,2-Nov-21,2-Nov-21,NA,NA - no winter photo,z0195729,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2,321,311,
196759,196759,NA,NA,NA,NA,NA,M,F2,NA,CCES,NA,NA,x,37.9219,-122.8701,2018,BIOPSY-SWFSC-CCES,Jeff,NA,2-Nov-21,2-Nov-21,NA,NA - no winter photo,z0196759,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2,321,316,
196773,196773,NA,NA,NA,NA,NA,F,Aplus,NA,CCES,NA,NA,x,37.5997,-122.6806,2018,BIOPSY-SWFSC-CCES,Jeff,NA,2-Nov-21,2-Nov-21,NA,NA - no winter photo,z0196773,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2,321,311,
55931,55931,NA,NA,NA,NA,REV-WGOA/NGOA,M,Aminus,NA,NA,REV-WGOA/NGOA,NA,x,18.7,-110.9,2004,BIOPSY-MEXICO-SPLASH,Jorge,NA,3-Nov-21,3-Nov-21,NA,SPLASH match,z0055931,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,4,321,313,
55944,55944,NA,NA,NA,NA,REV-WGOA/NGOA,M,A3,NA,NA,REV-WGOA/NGOA,NA,x,18.716666,-110.966666,2004,BIOPSY-MEXICO-SPLASH,Jorge,NA,3-Nov-21,3-Nov-21,NA,SPLASH match,z0055944,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,2,321,313,
51968,51968,NA,NA,NA,MMex,SMX,F,F4,MnMito42,mito,SMX,NA,x,40.35,-124.533333,2005,BIOPSY-CASCADIA,John,NA,3-Nov-21,"Yes, collaborator",NA,Nico,z0051968,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2,321,304,
29864,29864,NA,NA,NA,NA,CentAm,M,F2,NA,NA,CentAm,NA,x,34.15,-119.766666,2002,BIOPSY-CASCADIA,John,NA,NA,"Yes, collaborator",NA,[no name] Displayed with permission from [**SPLASH project**],z0029864,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2,322,301,
53142,53142,NA,NA,NA,NA,HI-SEAK,M,Aminus,NA,HI-SEAK,HI-SEAK,x,x,52.416666,-131.15,2005,BIOPSY-CANADA-SPLASH,Thomas Doniol-Valcroze,NA,NA,"Yes, collaborator",NA,PWF,z0053142,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,2,322,315,
49019,49019,NA,NA,NA,NA,NA,M,F3,MnMito41,mito,NA,NA,x,37.6,-123.083333,2005,BIOPSY-SWFSC-PICEAS,Jay,NA,2-Nov-21,3-Nov-21,NA,Cascadia match pre-HW,z0049019,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,2,322,319,
195697,195697,NA,NA,NA,NA,NA,F,Aplus,NA,CCES,NA,NA,x,46.0134,-124.4502,2018,BIOPSY-SWFSC-CCES,Jeff,NA,2-Nov-21,2-Nov-21,NA,NA - no winter photo,z0195697,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2,322,309,
45331,45331,45361,53755,NA,MixCM,CentAm,M,F3,MnMito41,mito,CentAm,NA,x,34.933333,-120.733333,2004,BIOPSY-CASCADIA,John,NA,3-Nov-21,"Yes, collaborator",NA,Cascadia match pre-HW,z0045331,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,4,323,310,
