,AnimalID,LABID.x,Duplicate1,Duplicate2,Duplicate3,Herd,all.2021.data.herds,SEX,HAP,mito.haps,USE,GTseq.stratum,Optimization.sample,Main.run,Latitude,Longitude,YR,SOURCE,Contact,Notes,Permission.requested,Permission.received,Photo.Need.permission,Photo.Have.permission,LABID,prod,val,MS43,MS45,MS51,MS54,times.run,genos.10readsMin,genos.20readsMin,Status,Concentration,Dried.down
529,51922,51922,196736,NA,NA,NA,CentAm,M,F2,NA,CCES,CentAm,NA,x,36.816666,-122.066666,2005,BIOPSY-CASCADIA,John,NA,3-Nov-21,"Yes, collaborator",NA,Energ√≠a del Pac√≠fico-PUBLIC,z0196736,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2,329,328,Complete,140.32,NA
384,196737,196737,NA,NA,NA,NA,NA,F,E1_E11,NA,CCES,CCES,NA,x,37.6549,-122.751,2018,BIOPSY-SWFSC-CCES,Jeff,NA,2-Nov-21,2-Nov-21,NA,NA - no winter photo,z0196737,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2,320,311,Complete,89.34,NA
330,196738,196738,NA,NA,NA,NA,NA,M,E5,NA,CCES,CCES,NA,x,37.4979,-122.645,2018,BIOPSY-SWFSC-CCES,Jeff,NA,2-Nov-21,2-Nov-21,NA,NA - no winter photo,z0196738,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2,305,270,Complete,57.67,NA
322,196739,196739,NA,NA,NA,NA,MnMx-CA/OR/WA/SBC,M,E1_E11,NA,CCES,MnMx-CA/OR/WA/SBC,NA,x,37.4949,-122.6479,2018,BIOPSY-SWFSC-CCES,Jeff,NA,2-Nov-21,2-Nov-21,NA,"Nico, FIBB",z0196739,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,2,303,267,Complete,60.93,NA
393,196740,196740,NA,NA,NA,NA,MnMx-CA/OR/WA/SBC,F,E13,NA,CCES,MnMx-CA/OR/WA/SBC,x,x,37.4946,-122.687,2018,BIOPSY-SWFSC-CCES,Jeff,NA,2-Nov-21,2-Nov-21,NA,Nico,z0196740,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,2,321,292,Complete,83.34,NA
298,196741,196741,NA,NA,NA,NA,NA,M,E1_E11,NA,CCES,CCES,NA,x,37.4847,-122.7818,2018,BIOPSY-SWFSC-CCES,Jeff,NA,2-Nov-21,2-Nov-21,NA,NA - no winter photo,z0196741,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2,292,268,Complete,86.21,NA
618,196742,196742,NA,NA,NA,NA,NA,M,Aplus,NA,CCES,CCES,NA,x,37.4891,-122.7857,2018,BIOPSY-SWFSC-CCES,Jeff,NA,2-Nov-21,2-Nov-21,NA,NA - no winter photo,z0196742,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2,332,327,Complete,186.88,NA
574,196743,196743,NA,NA,NA,NA,NA,M,A3,NA,CCES,CCES,NA,x,37.3855,-122.7272,2018,BIOPSY-SWFSC-CCES,Jeff,NA,2-Nov-21,2-Nov-21,NA,NA - no winter photo,z0196743,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2,330,320,Complete,68.31,NA
425,196744,196744,NA,NA,NA,NA,NA,F,F6,NA,CCES,CCES,NA,x,37.3815,-122.6829,2018,BIOPSY-SWFSC-CCES,Jeff,NA,2-Nov-21,2-Nov-21,NA,NA - no winter photo,z0196744,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2,324,318,Complete,42.9,NA
404,196746,196746,NA,NA,NA,NA,CentAm,F,F2,NA,CCES,CentAm,x,x,37.3128,-122.6253,2018,BIOPSY-SWFSC-CCES,Jeff,NA,2-Nov-21,2-Nov-21,NA,[no name] Displayed with permission from [**Cascadia Research Collective**],z0196746,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,2,323,317,Complete,57.41,NA
468,196747,196747,NA,NA,NA,NA,NA,M,F1,NA,CCES,CCES,NA,x,37.2844,-122.5544,2018,BIOPSY-SWFSC-CCES,Jeff,NA,2-Nov-21,2-Nov-21,NA,NA - no winter photo,z0196747,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2,326,312,Complete,37.76,NA
442,196748,196748,NA,NA,NA,NA,NA,M,Aplus,NA,CCES,CCES,NA,x,37.6388,-122.6452,2018,BIOPSY-SWFSC-CCES,Jeff,NA,2-Nov-21,2-Nov-21,NA,NA - no winter photo,z0196748,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2,325,321,Complete,101.45,NA
519,196749,196749,NA,NA,NA,NA,NA,M,E15,NA,CCES,CCES,NA,x,37.6384,-122.6475,2018,BIOPSY-SWFSC-CCES,Jeff,NA,2-Nov-21,2-Nov-21,NA,NA - no winter photo,z0196749,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2,328,324,Complete,68.25,NA
385,196750,196750,NA,NA,NA,NA,NA,F,E1_E11,NA,CCES,CCES,NA,x,37.6458,-122.666,2018,BIOPSY-SWFSC-CCES,Jeff,NA,2-Nov-21,2-Nov-21,NA,NA - no winter photo,z0196750,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2,320,305,Complete,122.41,NA
633,196751,196751,NA,NA,NA,NA,MnMx-CA/OR/WA/SBC,F,E1_E11,NA,CCES,MnMx-CA/OR/WA/SBC,NA,x,37.6754,-122.7068,2018,BIOPSY-SWFSC-CCES,Jeff,NA,2-Nov-21,2-Nov-21,NA,FIBB,z0196751,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,2,334,327,Complete,31,NA
626,196752,196752,NA,NA,NA,NA,MnMx-CA/OR/WA/SBC,F,F2,NA,CCES,MnMx-CA/OR/WA/SBC,NA,x,37.7114,-122.7081,2018,BIOPSY-SWFSC-CCES,Jeff,NA,2-Nov-21,2-Nov-21,NA,Vallarta Adventures,z0196752,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,2,333,330,Complete,21.3,NA
450,196753,196753,196771,NA,NA,NA,SMX,F,F2,NA,CCES,SMX,NA,x,37.7507,-122.6172,2018,BIOPSY-SWFSC-CCES,Jeff,NA,2-Nov-21,2-Nov-21,NA,WW Cabo,z0196753,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2,325,320,Complete,80.25,NA
627,196754,196754,NA,NA,NA,NA,MnMx-CA/OR/WA/SBC,M,F2,NA,CCES,MnMx-CA/OR/WA/SBC,NA,x,37.7553,-122.6112,2018,BIOPSY-SWFSC-CCES,Jeff,NA,2-Nov-21,2-Nov-21,NA,Nico,z0196754,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,2,333,330,Complete,120.89,NA
520,196755,196755,NA,NA,NA,NA,NA,F,Aminus,NA,CCES,CCES,NA,x,37.8364,-122.7989,2018,BIOPSY-SWFSC-CCES,Jeff,NA,2-Nov-21,2-Nov-21,NA,NA - no winter photo,z0196755,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2,328,321,Complete,83.79,NA
551,196756,196756,NA,NA,NA,NA,NA,F,E1_E11,NA,CCES,CCES,NA,x,37.8888,-122.8366,2018,BIOPSY-SWFSC-CCES,Jeff,NA,2-Nov-21,2-Nov-21,NA,NA - no winter photo,z0196756,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2,329,326,Complete,76.83,NA
575,196757,196757,NA,NA,NA,NA,NA,F,E5,NA,CCES,CCES,NA,x,37.8855,-122.8459,2018,BIOPSY-SWFSC-CCES,Jeff,NA,2-Nov-21,2-Nov-21,NA,NA - no winter photo,z0196757,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2,330,325,Complete,19.75,NA
453,196758,196758,NA,NA,NA,NA,CentAm,F,F3,NA,CCES,CentAm,NA,x,37.9161,-122.8561,2018,BIOPSY-SWFSC-CCES,Jeff,NA,2-Nov-21,2-Nov-21,David Alfaro-PUBLIC,NA,z0196758,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2,326,318,Complete,66.22,NA
395,196759,196759,NA,NA,NA,NA,NA,M,F2,NA,CCES,CCES,NA,x,37.9219,-122.8701,2018,BIOPSY-SWFSC-CCES,Jeff,NA,2-Nov-21,2-Nov-21,NA,NA - no winter photo,z0196759,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2,321,316,Complete,41.73,NA
499,196760,196760,NA,NA,NA,NA,SMX,F,E1_E11,NA,CCES,SMX,NA,x,37.9217,-122.8707,2018,BIOPSY-SWFSC-CCES,Jeff,NA,2-Nov-21,2-Nov-21,NA,WW Cabo,z0196760,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2,327,324,Complete,70.74,NA
426,196761,196761,NA,NA,NA,NA,NA,M,E1_E11,NA,CCES,CCES,NA,x,37.9202,-122.8679,2018,BIOPSY-SWFSC-CCES,Jeff,NA,2-Nov-21,2-Nov-21,NA,NA - no winter photo,z0196761,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2,324,315,Complete,113.01,NA
427,196762,196762,NA,NA,NA,NA,NA,F,E1_E11,NA,CCES,CCES,NA,x,37.4841,-122.6645,2018,BIOPSY-SWFSC-CCES,Jeff,NA,2-Nov-21,2-Nov-21,NA,NA - no winter photo,z0196762,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2,324,317,Complete,72.2,NA
486,196763,196763,NA,NA,NA,NA,MnMx-CA/OR/WA/SBC,F,E1_E11,NA,CCES,MnMx-CA/OR/WA/SBC,x,x,37.491,-122.6749,2018,BIOPSY-SWFSC-CCES,Jeff,NA,2-Nov-21,2-Nov-21,NA,FIBB,z0196763,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,2,327,320,Complete,16.69,NA
614,196764,196764,NA,NA,NA,NA,MnMx-CA/OR/WA/SBC,F,E1_E11,NA,CCES,MnMx-CA/OR/WA/SBC,x,x,37.5169,-122.685,2018,BIOPSY-SWFSC-CCES,Jeff,NA,2-Nov-21,2-Nov-21,NA,"Nico, FIBB",z0196764,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,2,332,328,Complete,38.34,NA
552,196765,196765,NA,NA,NA,NA,NA,M,F2,NA,CCES,CCES,NA,x,37.5381,-122.6881,2018,BIOPSY-SWFSC-CCES,Jeff,NA,2-Nov-21,2-Nov-21,NA,NA - no winter photo,z0196765,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2,329,325,Complete,46.22,NA
634,196766,196766,NA,NA,NA,NA,MnMx-CA/OR/WA/SBC,M,F2,NA,CCES,MnMx-CA/OR/WA/SBC,NA,x,37.5481,-122.7065,2018,BIOPSY-SWFSC-CCES,Jeff,NA,2-Nov-21,2-Nov-21,NA,"Nico, FIBB",z0196766,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,2,334,331,Complete,47.53,NA
469,196767,196767,NA,NA,NA,NA,NA,M,F2,NA,CCES,CCES,NA,x,37.5691,-122.7058,2018,BIOPSY-SWFSC-CCES,Jeff,NA,2-Nov-21,2-Nov-21,NA,NA - no winter photo,z0196767,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2,326,315,Complete,82.12,NA
443,196768,196768,NA,NA,NA,NA,NA,M,E6,NA,CCES,CCES,NA,x,37.5589,-122.7559,2018,BIOPSY-SWFSC-CCES,Jeff,NA,2-Nov-21,2-Nov-21,NA,NA - no winter photo,z0196768,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2,325,318,Complete,52.63,NA
615,196769,196769,NA,NA,NA,NA,MnMx-CA/OR/WA/SBC,M,F2,NA,CCES,MnMx-CA/OR/WA/SBC,NA,x,37.5824,-122.8045,2018,BIOPSY-SWFSC-CCES,Jeff,NA,2-Nov-21,2-Nov-21,NA,"Nico, FIBB",z0196769,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,2,332,330,Complete,152.76,NA
357,196770,196770,NA,NA,NA,NA,NA,M,F2,NA,CCES,CCES,NA,x,37.6035,-122.8152,2018,BIOPSY-SWFSC-CCES,Jeff,NA,2-Nov-21,2-Nov-21,NA,NA - no winter photo,z0196770,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2,314,297,Complete,60.86,NA
494,196772,196772,NA,NA,NA,NA,NA,F,F2,NA,CCES,CCES,NA,x,37.5737,-122.6989,2018,BIOPSY-SWFSC-CCES,Jeff,NA,2-Nov-21,2-Nov-21,NA,NA - no winter photo,z0196772,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2,327,324,Complete,38.42,NA
396,196773,196773,NA,NA,NA,NA,NA,F,Aplus,NA,CCES,CCES,NA,x,37.5997,-122.6806,2018,BIOPSY-SWFSC-CCES,Jeff,NA,2-Nov-21,2-Nov-21,NA,NA - no winter photo,z0196773,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2,321,311,Complete,42.5,NA
568,196774,196774,NA,NA,NA,NA,MnMx-CA/OR/WA/SBC,F,F2,NA,CCES,MnMx-CA/OR/WA/SBC,x,x,37.3565,-122.5709,2018,BIOPSY-SWFSC-CCES,Jeff,NA,2-Nov-21,2-Nov-21,NA,Nico,z0196774,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,2,330,325,Complete,65.55,NA
470,196775,196775,NA,NA,NA,NA,NA,M,F2,NA,CCES,CCES,NA,x,37.3645,-122.5692,2018,BIOPSY-SWFSC-CCES,Jeff,NA,2-Nov-21,2-Nov-21,NA,NA - no winter photo,z0196775,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2,326,319,Complete,89.49,NA
471,196777,196777,NA,NA,NA,NA,NA,M,E1_E11,NA,CCES,CCES,NA,x,37.2354,-122.6071,2018,BIOPSY-SWFSC-CCES,Jeff,NA,2-Nov-21,2-Nov-21,NA,NA - no winter photo,z0196777,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2,326,322,Complete,79.39,NA
410,196778,196778,NA,NA,NA,NA,NA,M,E7,NA,CCES,CCES,NA,x,37.23,-122.5887,2018,BIOPSY-SWFSC-CCES,Jeff,NA,2-Nov-21,2-Nov-21,NA,NA - no winter photo,z0196778,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2,323,319,Complete,82.83,NA
472,196781,196781,NA,NA,NA,NA,NA,M,F2,NA,CCES,CCES,NA,x,36.835,-121.9795,2018,BIOPSY-CASCADIA,John,NA,3-Nov-21,"Yes, collaborator",NA,NA - no winter photo,z0196781,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2,326,322,Complete,59.75,NA
557,196783,196783,NA,NA,NA,NA,CentAm,F,F2,NA,CCES,CentAm,x,x,36.5143,-122.0003,2018,BIOPSY-CASCADIA,John,NA,3-Nov-21,"Yes, collaborator",NA,Nico,z0196783,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,2,330,327,Complete,47.73,NA
320,196792,196792,NA,NA,NA,NA,SMX,M,F3,NA,CCES,SMX,NA,x,36.7696,-121.855,2018,BIOPSY-CASCADIA,John,NA,3-Nov-21,"Yes, collaborator",NA,Katherina,z0196792,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2,301,282,Complete,75.11,NA
411,196793,196793,NA,NA,NA,NA,NA,M,F2,NA,CCES,CCES,NA,x,36.7711,-121.8637,2018,BIOPSY-CASCADIA,John,NA,3-Nov-21,"Yes, collaborator",NA,NA - no winter photo,z0196793,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2,323,310,Complete,69.38,NA
476,196794,196794,NA,NA,NA,NA,CentAm,F,F2,NA,CCES,CentAm,x,x,36.7707,-121.8611,2018,BIOPSY-CASCADIA,John,NA,3-Nov-21,"Yes, collaborator",NA,[no name] Displayed with permission from [**Cascadia Research Collective**],z0196794,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,2,327,320,Complete,50.33,NA
379,196795,196795,NA,NA,NA,NA,SMX,M,F2,NA,CCES,SMX,NA,x,36.771,-121.861,2018,BIOPSY-CASCADIA,John,NA,3-Nov-21,"Yes, collaborator",NA,Katherina,z0196795,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2,319,308,Complete,75.5,NA
353,196800,196800,NA,NA,NA,NA,NA,M,E5,NA,CCES,CCES,NA,x,36.796,-121.8255,2018,BIOPSY-CASCADIA,John,NA,3-Nov-21,"Yes, collaborator",NA,NA - no winter photo,z0196800,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2,313,278,Complete,43.57,NA
326,196804,196804,NA,NA,NA,NA,CentAm,M,E1_E11,NA,CCES,CentAm,NA,x,36.8003,-121.8467,2018,BIOPSY-CASCADIA,John,NA,3-Nov-21,"Yes, collaborator","Erin Falcone, Frank Garita Alp√≠zar",NA,z0196804,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2,305,276,Complete,59.52,NA
180,196805,196805,NA,NA,NA,NA,NA,F,E1_E11,NA,CCES,CCES,NA,x,36.7863,-121.844,2018,BIOPSY-CASCADIA,John,NA,3-Nov-21,"Yes, collaborator",NA,NA - no winter photo,z0196805,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2,187,113,In.Progress,95.91,NA
272,196806,196806,NA,NA,NA,NA,NA,F,F2,NA,CCES,CCES,NA,x,36.8894,-122.1651,2018,BIOPSY-CASCADIA,John,NA,3-Nov-21,"Yes, collaborator",NA,NA - no winter photo,z0196806,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2,277,226,Complete,97.3,NA
329,196809,196809,NA,NA,NA,NA,MnMx-CA/OR/WA/SBC,F,F2,NA,CCES,MnMx-CA/OR/WA/SBC,NA,x,35.3721,-120.8974,2018,BIOPSY-CASCADIA,John,NA,3-Nov-21,"Yes, collaborator",NA,FIBB,z0196809,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,2,305,277,Complete,55.09,NA
211,196810,196810,NA,NA,NA,NA,CentAm,F,F2,NA,CCES,CentAm,x,x,35.372,-120.8902,2018,BIOPSY-CASCADIA,John,NA,3-Nov-21,"Yes, collaborator",NA,Cascadia match pre-HW,z0196810,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,2,230,160,In.Progress,29.44,NA
255,196811,196811,NA,NA,NA,NA,CentAm,M,F3,NA,CCES,CentAm,NA,x,35.3647,-120.8839,2018,BIOPSY-CASCADIA,John,NA,3-Nov-21,"Yes, collaborator",NA,Nico,z0196811,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2,266,233,In.Progress,76.32,NA
313,196812,196812,NA,NA,NA,NA,NA,M,E1_E11,NA,CCES,CCES,NA,x,36.8266,-121.8399,2018,BIOPSY-CASCADIA,John,NA,3-Nov-21,"Yes, collaborator",NA,NA - no winter photo,z0196812,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2,299,272,Complete,41.98,NA
527,196822,196822,NA,NA,NA,NA,SMX,F,F2,NA,CCES,SMX,NA,x,36.7956,-121.8059,2018,BIOPSY-CASCADIA,John,NA,3-Nov-21,"Yes, collaborator",NA,Nico,z0196822,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2,328,321,Complete,103.55,NA
528,196823,196823,196827,NA,NA,NA,SMX,M,E1_E11,NA,CCES,SMX,NA,x,36.8014,-121.8101,2018,BIOPSY-CASCADIA,John,NA,3-Nov-21,"Yes, collaborator",NA,"Nico, FIBB",z0196823,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2,328,325,Complete,112.15,NA
544,196824,196824,NA,NA,NA,NA,MnMx-CA/OR/WA/SBC,M,E1_E11,NA,CCES,MnMx-CA/OR/WA/SBC,NA,x,36.7982,-121.8218,2018,BIOPSY-CASCADIA,John,NA,3-Nov-21,"Yes, collaborator",NA,"Nico, FIBB",z0196824,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,2,329,326,Complete,138.87,NA
593,196825,196825,NA,NA,NA,NA,MnMx-CA/OR/WA/SBC,F,F2,NA,CCES,MnMx-CA/OR/WA/SBC,NA,x,36.7965,-121.8222,2018,BIOPSY-CASCADIA,John,NA,3-Nov-21,"Yes, collaborator",NA,FIBB,z0196825,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,2,331,327,Complete,96.85,NA
495,196826,196826,NA,NA,NA,NA,NA,M,F2,NA,CCES,CCES,NA,x,36.8023,-121.8087,2018,BIOPSY-CASCADIA,John,NA,3-Nov-21,"Yes, collaborator",NA,NA - no winter photo,z0196826,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2,327,320,Complete,56.1,NA
247,196828,196828,NA,NA,NA,NA,HI-WA/SBC,F,F3,NA,CCES,HI-WA/SBC,x,x,36.7994,-121.8181,2018,BIOPSY-CASCADIA,John,NA,3-Nov-21,"Yes, collaborator",NA,Chris Gabriele,z0196828,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,2,262,211,In.Progress,40.76,NA
267,196829,196829,NA,NA,NA,NA,MnMx-CA/OR/WA/SBC,M,E13,NA,CCES,MnMx-CA/OR/WA/SBC,NA,x,36.7963,-121.8205,2018,BIOPSY-CASCADIA,John,NA,3-Nov-21,"Yes, collaborator",NA,FIBB,z0196829,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,2,274,236,In.Progress,83.36,NA
373,196830,196830,NA,NA,NA,NA,NA,F,E1_E11,NA,CCES,CCES,NA,x,36.8,-121.8158,2018,BIOPSY-CASCADIA,John,NA,3-Nov-21,"Yes, collaborator",NA,NA - no winter photo,z0196830,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2,318,294,Complete,96.53,NA
444,196831,196831,NA,NA,NA,NA,NA,F,E5,NA,CCES,CCES,NA,x,36.8,-121.81,2018,BIOPSY-CASCADIA,John,NA,3-Nov-21,"Yes, collaborator",NA,NA - no winter photo,z0196831,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2,325,320,Complete,118.82,NA
295,196832,196832,NA,NA,NA,NA,NA,F,F2,NA,CCES,CCES,NA,x,36.8037,-121.8012,2018,BIOPSY-CASCADIA,John,NA,3-Nov-21,"Yes, collaborator",NA,NA - no winter photo,z0196832,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2,290,248,Complete,32.76,NA
553,196833,196833,NA,NA,NA,NA,NA,M,E1_E11,NA,CCES,CCES,NA,x,36.805,-121.8048,2018,BIOPSY-CASCADIA,John,NA,3-Nov-21,"Yes, collaborator",NA,NA - no winter photo,z0196833,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2,329,327,Complete,106.45,NA
275,196834,196834,NA,NA,NA,NA,MnMx-CA/OR/WA/SBC,M,F6,NA,CCES,MnMx-CA/OR/WA/SBC,x,x,36.8032,-121.8045,2018,BIOPSY-CASCADIA,John,NA,3-Nov-21,"Yes, collaborator",NA,FIBB,z0196834,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,2,280,236,Complete,58.07,NA
511,196835,196835,NA,NA,NA,NA,MnMx-CA/OR/WA/SBC,F,F2,NA,CCES,MnMx-CA/OR/WA/SBC,NA,x,36.8037,-121.8062,2018,BIOPSY-CASCADIA,John,NA,3-Nov-21,"Yes, collaborator",NA,Nico,z0196835,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,2,328,326,Complete,110.81,NA
230,196838,196838,NA,NA,NA,NA,CentAm,F,F2,NA,CCES,CentAm,x,x,35.3733,-120.8916,2018,BIOPSY-SWFSC-CCES,Jeff,NA,2-Nov-21,2-Nov-21,NA,Cascadia match pre-HW,z0196838,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,2,249,203,In.Progress,34.05,NA
222,196839,196839,NA,NA,NA,NA,NA,F,E1_E11,NA,CCES,CCES,NA,x,35.374,-120.8889,2018,BIOPSY-SWFSC-CCES,Jeff,NA,2-Nov-21,2-Nov-21,NA,NA - no winter photo,z0196839,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2,238,169,In.Progress,47.52,NA
122,196840,196840,NA,NA,NA,NA,NA,F,E1_E11,NA,CCES,CCES,NA,x,35.368,-120.8909,2018,BIOPSY-SWFSC-CCES,Jeff,NA,2-Nov-21,2-Nov-21,NA,NA - no winter photo,z0196840,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2,37,12,Abandoned,32.08,NA
294,196841,196841,NA,NA,NA,NA,MnMx-CA/OR/WA/SBC,M,E1_E11,NA,CCES,MnMx-CA/OR/WA/SBC,NA,x,35.3646,-120.8889,2018,BIOPSY-SWFSC-CCES,Jeff,NA,2-Nov-21,2-Nov-21,NA,Nico,z0196841,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,2,290,258,Complete,71.7,NA
296,196842,196842,NA,NA,NA,NA,NA,F,F2,NA,CCES,CCES,NA,x,35.3635,-120.8852,2018,BIOPSY-SWFSC-CCES,Jeff,NA,2-Nov-21,2-Nov-21,NA,NA - no winter photo,z0196842,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2,290,261,Complete,86.94,NA
283,196843,196843,NA,NA,NA,NA,MnMx-CA/OR/WA/SBC,M,E1_E11,NA,CCES,MnMx-CA/OR/WA/SBC,x,x,35.3661,-120.8864,2018,BIOPSY-SWFSC-CCES,Jeff,NA,2-Nov-21,2-Nov-21,NA,Nico,z0196843,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,2,284,236,Complete,34.1,NA
274,196844,196844,NA,NA,NA,NA,NA,F,F2,NA,CCES,CCES,NA,x,34.1568,-120.0764,2018,BIOPSY-SWFSC-CCES,Jeff,NA,2-Nov-21,2-Nov-21,NA,NA - no winter photo,z0196844,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2,279,247,Complete,72.49,NA
314,196845,196845,NA,NA,NA,NA,NA,M,F2,NA,CCES,CCES,NA,x,34.1101,-120.1429,2018,BIOPSY-SWFSC-CCES,Jeff,NA,2-Nov-21,2-Nov-21,NA,NA - no winter photo,z0196845,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2,299,275,Complete,54.9,NA
205,196846,196846,NA,NA,NA,NA,NA,F,F2,NA,CCES,CCES,NA,x,34.1081,-120.1438,2018,BIOPSY-SWFSC-CCES,Jeff,NA,2-Nov-21,2-Nov-21,NA,NA - no winter photo,z0196846,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2,222,157,In.Progress,37.43,NA
264,196847,196847,NA,NA,NA,NA,NA,F,F2,NA,CCES,CCES,NA,x,34.0884,-120.1789,2018,BIOPSY-SWFSC-CCES,Jeff,NA,2-Nov-21,2-Nov-21,NA,NA - no winter photo,z0196847,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2,272,231,In.Progress,83.89,NA
521,196848,196848,NA,NA,NA,NA,NA,M,E1_E11,NA,CCES,CCES,NA,x,34.3505,-120.2374,2018,BIOPSY-SWFSC-CCES,Jeff,NA,2-Nov-21,2-Nov-21,NA,NA - no winter photo,z0196848,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2,328,327,Complete,194.67,NA
487,196849,196849,NA,NA,NA,NA,MnMx-CA/OR/WA/SBC,F,F2,NA,CCES,MnMx-CA/OR/WA/SBC,x,x,34.3602,-120.2498,2018,BIOPSY-SWFSC-CCES,Jeff,NA,2-Nov-21,2-Nov-21,NA,Nico,z0196849,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,2,327,322,Complete,101.05,NA
273,196850,196850,NA,NA,NA,NA,NA,M,E1_E11,NA,CCES,CCES,NA,x,34.3707,-120.099,2018,BIOPSY-SWFSC-CCES,Jeff,NA,2-Nov-21,2-Nov-21,NA,NA - no winter photo,z0196850,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2,278,248,Complete,91.37,NA
